cluster_id,R_id,smart,dE,raw_fwd,raw_bwd,adj_fwd,adj_bwd,note
36,23998,[CH3:1][CH:2]([O:3][H:5])[C:4]([F:6])([F:7])[F:8].[F:9][c:10]1[n:11][cH:13][c:14]([Cl:15])[cH:16][c:12]1-[c:17]1[cH:18][cH:20][c:21]([Cl:22])[cH:23][cH:19]1>>[CH3:1][CH:2]([O:3][c:10]1[n:11][cH:13][c:14]([Cl:15])[cH:16][c:12]1-[c:17]1[cH:18][cH:20][c:21]([Cl:22])[cH:23][cH:19]1)[C:4]([F:6])([F:7])[F:8].[H:5][F:9],-37.98,27.65,22.50,27.65,65.63,Success
36,7064,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:11][N:12]([H:13])[CH2:14][CH2:10]1.[O:15]=[CH:16][c:17]1[cH:18][cH:20][c:21]([F:22])[cH:23][c:19]1[F:24]>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:11][N:12]([c:21]2[cH:20][cH:18][c:17]([CH:16]=[O:15])[c:19]([F:24])[cH:23]2)[CH2:14][CH2:10]1.[H:13][F:22],22.87,36.50,30.18,53.05,30.18,Success
36,20842,[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][cH:7][c:8]([F:9])[cH:10][cH:6]1.[OH:11][CH2:12][CH:13]1[CH2:14][O:16][CH2:17][CH2:18][N:15]1[H:19]>>[F:9][H:19].[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][cH:7][c:8]([N:15]2[CH:13]([CH2:12][OH:11])[CH2:14][O:16][CH2:17][CH2:18]2)[cH:10][cH:6]1,-18.37,18.69,49.86,18.69,37.06,Success
36,47263,[CH3:1][O:2][c:3]1[cH:4][c:6]2[n:7][cH:9][cH:10][c:11](-[c:12]3[cH:13][n:15][c:16]([F:17])[c:18]([CH3:19])[cH:14]3)[c:8]2[cH:20][c:5]1[O:21][CH3:22].[CH3:23][C:24]([CH3:25])([OH:26])[CH:27]1[CH2:28][CH2:30][N:31]([H:32])[CH2:33][CH2:29]1>>[CH3:1][O:2][c:3]1[cH:4][c:6]2[n:7][cH:9][cH:10][c:11](-[c:12]3[cH:13][n:15][c:16]([N:31]4[CH2:30][CH2:28][CH:27]([C:24]([CH3:23])([CH3:25])[OH:26])[CH2:29][CH2:33]4)[c:18]([CH3:19])[cH:14]3)[c:8]2[cH:20][c:5]1[O:21][CH3:22].[F:17][H:32],-12.05,33.55,44.42,33.55,45.60,Success
36,1508,[CH3:1][c:2]1[cH:3][c:5]([F:6])[cH:7][cH:8][c:4]1[N+:9](=[O:10])[O-:11].[NH:12]([C:13]1([CH2:15][OH:18])[CH2:16][CH2:19][CH2:20][CH2:17]1)[H:14]>>[CH3:1][c:2]1[cH:3][c:5]([NH:12][C:13]2([CH2:15][OH:18])[CH2:16][CH2:19][CH2:20][CH2:17]2)[cH:7][cH:8][c:4]1[N+:9](=[O:10])[O-:11].[F:6][H:14],-17.99,69.20,27.29,69.20,87.19,Success
36,22705,[CH2:1]1[CH2:2][N:4]([H:5])[CH2:6][CH2:7][NH:3]1.[CH3:8][N:9]([CH3:10])[n:11]1[cH:12][c:14]([C:15](=[O:17])[OH:18])[c:16](=[O:19])[c:20]2[c:13]1[c:26]([F:27])[c:24]([F:25])[c:22]([F:23])[cH:21]2>>[CH2:1]1[CH2:2][N:4]([c:24]2[c:22]([F:23])[cH:21][c:20]3[c:13]([n:11]([N:9]([CH3:8])[CH3:10])[cH:12][c:14]([C:15](=[O:17])[OH:18])[c:16]3=[O:19])[c:26]2[F:27])[CH2:6][CH2:7][NH:3]1.[H:5][F:25],-22.99,13.35,24.57,13.35,36.34,Success
36,14067,[CH2:1]1[CH2:2][O:4][CH2:5][CH2:6][N:3]1[H:7].[NH2:8][c:9]1[cH:10][cH:12][c:13]([CH2:14][CH2:16][C:17](=[O:18])[c:19]2[cH:20][cH:22][c:23]([F:24])[cH:25][cH:21]2)[cH:15][cH:11]1>>[CH2:1]1[CH2:2][O:4][CH2:5][CH2:6][N:3]1[c:23]1[cH:22][cH:20][c:19]([C:17]([CH2:16][CH2:14][c:13]2[cH:12][cH:10][c:9]([NH2:8])[cH:11][cH:15]2)=[O:18])[cH:21][cH:25]1.[H:7][F:24],-13.41,32.29,32.32,32.29,45.70,Success
36,9413,[CH3:1][N:2]([CH3:3])[CH:4]1[CH2:5][CH2:7][N:8]([H:9])[CH2:6]1.[O:10]=[c:11]1[nH:12][cH:14][n:15][c:16]2[c:13]1[c:21]([OH:22])[cH:20][c:18]([F:19])[cH:17]2>>[CH3:1][N:2]([CH3:3])[CH:4]1[CH2:5][CH2:7][N:8]([c:18]2[cH:17][c:16]3[c:13]([c:11](=[O:10])[nH:12][cH:14][n:15]3)[c:21]([OH:22])[cH:20]2)[CH2:6]1.[H:9][F:19],-40.32,65.37,242.83,65.37,105.69,Success
36,18162,[CH3:1][c:2]1[cH:3][n:5]([H:6])[c:7]2[c:4]1[C:9](=[O:10])[CH2:11][C:12]([CH3:13])([CH3:14])[CH2:8]2.[NH2:15][c:16]1[n:17][c:19]([NH2:20])[c:21]2[cH:22][cH:24][c:25]([F:26])[cH:27][c:23]2[n:18]1>>[CH3:1][c:2]1[cH:3][n:5](-[c:25]2[cH:24][cH:22][c:21]3[c:19]([NH2:20])[n:17][c:16]([NH2:15])[n:18][c:23]3[cH:27]2)[c:7]2[c:4]1[C:9](=[O:10])[CH2:11][C:12]([CH3:13])([CH3:14])[CH2:8]2.[H:6][F:26],21.71,259.53,293.16,314.87,293.16,Success
36,22238,[CH3:1][N:2]([CH3:3])[CH2:4][C:5]1([OH:6])[CH2:7][CH2:9][N:10]([H:11])[CH2:12][CH2:8]1.[N:13]#[C:14][c:15]1[cH:16][n:18][c:19]([NH2:20])[cH:21][c:17]1[F:22]>>[CH3:1][N:2]([CH3:3])[CH2:4][C:5]1([OH:6])[CH2:7][CH2:9][N:10]([c:17]2[c:15]([C:14]#[N:13])[cH:16][n:18][c:19]([NH2:20])[cH:21]2)[CH2:12][CH2:8]1.[H:11][F:22],-21.18,15.36,28.39,15.36,36.54,Success
36,32249,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:11][CH:12]([CH:13]2[CH2:15][CH:16]2[CH2:17][CH2:18][NH:19][H:20])[CH2:14][CH2:10]1.[CH3:21][S:22](=[O:23])(=[O:24])[c:25]1[cH:26][cH:28][c:29]([F:30])[cH:31][cH:27]1>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:11][CH:12]([CH:13]2[CH2:15][CH:16]2[CH2:17][CH2:18][NH:19][c:29]2[cH:28][cH:26][c:25]([S:22]([CH3:21])(=[O:23])=[O:24])[cH:27][cH:31]2)[CH2:14][CH2:10]1.[H:20][F:30],-9.22,28.28,25.60,28.28,37.50,Success
36,42508,[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][cH:7][c:8]([F:9])[cH:10][cH:6]1.[OH:11][CH:12]1[CH2:13][CH2:15][N:16]([H:17])[CH2:18][CH2:14]1>>[F:9][H:17].[O:1]=[N+:2]([O-:3])[c:4]1[cH:5][cH:7][c:8]([N:16]2[CH2:15][CH2:13][CH:12]([OH:11])[CH2:14][CH2:18]2)[cH:10][cH:6]1,-22.98,73.30,162.10,73.30,96.28,Success
36,33552,[O:1]([CH2:2][CH2:4][N:5]([CH2:6][c:8]1[cH:9][cH:11][cH:12][cH:13][cH:10]1)[c:7]1[n:14][c:16]2[cH:17][cH:19][cH:20][cH:21][c:18]2[s:15]1)[H:3].[O:22]=[CH:23][c:24]1[cH:25][cH:27][c:28]([F:29])[cH:30][cH:26]1>>[H:3][F:29].[O:1]([CH2:2][CH2:4][N:5]([CH2:6][c:8]1[cH:9][cH:11][cH:12][cH:13][cH:10]1)[c:7]1[n:14][c:16]2[cH:17][cH:19][cH:20][cH:21][c:18]2[s:15]1)[c:28]1[cH:27][cH:25][c:24]([CH:23]=[O:22])[cH:26][cH:30]1,-5.05,38.55,54.78,38.55,43.60,Success
36,14272,[O:1]=[C:2]([NH:3][c:5]1[cH:6][cH:8][c:9]([F:10])[c:11]([N+:12](=[O:13])[O-:14])[cH:7]1)[c:4]1[cH:15][cH:17][cH:18][c:19]([C:20]([F:21])([F:22])[F:23])[cH:16]1.[OH:24][c:25]1[cH:26][cH:28][c:29]([S:30][H:32])[cH:31][cH:27]1>>[F:10][H:32].[O:1]=[C:2]([NH:3][c:5]1[cH:6][cH:8][c:9]([S:30][c:29]2[cH:28][cH:26][c:25]([OH:24])[cH:27][cH:31]2)[c:11]([N+:12](=[O:13])[O-:14])[cH:7]1)[c:4]1[cH:15][cH:17][cH:18][c:19]([C:20]([F:21])([F:22])[F:23])[cH:16]1,-5.42,45.60,90.08,45.60,51.02,Success
36,47089,[N:1]#[C:2][c:3]1[cH:4][cH:6][c:7]([F:8])[c:9]2[c:5]1[cH:13][cH:12][cH:11][cH:10]2.[cH:14]1[cH:15][cH:17][c:18]2[c:19]([cH:16]1)[CH2:21][CH2:22][N:23]([H:24])[CH2:20]2>>[F:8][H:24].[N:1]#[C:2][c:3]1[cH:4][cH:6][c:7]([N:23]2[CH2:20][c:18]3[cH:17][cH:15][cH:14][cH:16][c:19]3[CH2:21][CH2:22]2)[c:9]2[c:5]1[cH:13][cH:12][cH:11][cH:10]2,-35.49,16.44,19.37,16.44,51.93,Success
36,19786,[OH:1][c:2]1[cH:3][cH:5][c:6]2[c:7]([CH:9]([O:11][H:13])[c:12]3[cH:14][cH:16][c:17]([O:18][CH2:20][CH2:21][N:22]4[CH2:23][CH2:25][CH2:26][CH2:27][CH2:24]4)[cH:19][cH:15]3)[c:10](-[c:28]3[cH:30][c:32]([F:33])[cH:34][c:35]([F:36])[c:31]3[F:37])[cH:29][cH:38][c:8]2[cH:4]1>>[H:13][F:37].[OH:1][c:2]1[cH:3][cH:5][c:6]2[c:7]3[c:10]([cH:29][cH:38][c:8]2[cH:4]1)-[c:28]1[cH:30][c:32]([F:33])[cH:34][c:35]([F:36])[c:31]1[O:11][CH:9]3[c:12]1[cH:14][cH:16][c:17]([O:18][CH2:20][CH2:21][N:22]2[CH2:23][CH2:25][CH2:26][CH2:27][CH2:24]2)[cH:19][cH:15]1,-15.75,31.35,71.70,31.35,47.10,Success
36,11485,[CH2:1]1[CH2:2][S:4][CH2:5][CH2:6][N:3]1[H:7].[CH3:8][c:9]1[cH:10][c:12]([N+:13](=[O:15])[O-:16])[cH:14][cH:17][c:11]1[F:18]>>[CH2:1]1[CH2:2][S:4][CH2:5][CH2:6][N:3]1[c:11]1[c:9]([CH3:8])[cH:10][c:12]([N+:13](=[O:15])[O-:16])[cH:14][cH:17]1.[H:7][F:18],-108.99,15.70,16.52,15.70,124.69,Success
36,4515,[CH3:1][c:2]1[cH:3][cH:5][n:6]([H:7])[n:4]1.[O:8]=[C:9]([c:10]1[cH:12][cH:14][c:15]([F:16])[cH:17][c:13]1[Cl:18])[N:11]1[CH2:19][c:21]2[cH:22][cH:24][cH:25][n:26][c:23]2[NH:27][c:28]2[c:20]1[cH:32][cH:31][cH:30][cH:29]2>>[CH3:1][c:2]1[cH:3][cH:5][n:6](-[c:15]2[cH:14][cH:12][c:10]([C:9](=[O:8])[N:11]3[CH2:19][c:21]4[cH:22][cH:24][cH:25][n:26][c:23]4[NH:27][c:28]4[c:20]3[cH:32][cH:31][cH:30][cH:29]4)[c:13]([Cl:18])[cH:17]2)[n:4]1.[H:7][F:16],6.88,52.69,109.93,116.81,109.93,Success
36,38837,[CH3:1][CH2:2][NH:3][CH:4]1[CH2:5][CH2:7][N:8]([H:9])[CH2:6]1.[F:10][c:11]1[cH:12][cH:14][c:15]([Br:16])[cH:17][n:13]1>>[CH3:1][CH2:2][NH:3][CH:4]1[CH2:5][CH2:7][N:8]([c:11]2[cH:12][cH:14][c:15]([Br:16])[cH:17][n:13]2)[CH2:6]1.[H:9][F:10],-22.47,14.51,43.05,14.51,36.98,Success
36,12450,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:12][c:13]2[n:14]([H:16])[cH:17][cH:18][c:15]2[cH:11]1.[O:19]=[N+:20]([O-:21])[c:22]1[cH:23][cH:25][c:26]([F:27])[c:28]([F:29])[cH:24]1>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[NH:8][c:9]1[cH:10][cH:12][c:13]2[n:14](-[c:26]3[cH:25][cH:23][c:22]([N+:20](=[O:19])[O-:21])[cH:24][c:28]3[F:29])[cH:17][cH:18][c:15]2[cH:11]1.[H:16][F:27],-11.72,223.41,235.38,223.41,235.13,Success
36,44176,[CH3:1][CH2:2][N:3]([CH2:4][CH3:6])[CH2:5][CH2:7][O:8][H:9].[O:10]=[N+:11]([O-:12])[c:13]1[cH:14][cH:16][c:17]([F:18])[cH:19][cH:15]1>>[CH3:1][CH2:2][N:3]([CH2:4][CH3:6])[CH2:5][CH2:7][O:8][c:17]1[cH:16][cH:14][c:13]([N+:11](=[O:10])[O-:12])[cH:15][cH:19]1.[H:9][F:18],-105.33,97.35,469.72,97.35,202.68,Success
36,15880,[CH3:1][N:2]([NH2:3])[H:4].[NH2:5][c:6]1[cH:7][c:9](-[n:10]2[cH:12][c:14]([C:15](=[O:17])[OH:18])[c:16](=[O:19])[c:20]3[c:13]2[cH:28][c:24]([F:27])[c:22]([N+:23](=[O:25])[O-:26])[cH:21]3)[c:11]([F:29])[cH:30][c:8]1[F:31]>>[CH3:1][N:2]([NH2:3])[c:24]1[c:22]([N+:23](=[O:25])[O-:26])[cH:21][c:20]2[c:13]([n:10](-[c:9]3[cH:7][c:6]([NH2:5])[c:8]([F:31])[cH:30][c:11]3[F:29])[cH:12][c:14]([C:15](=[O:17])[OH:18])[c:16]2=[O:19])[cH:28]1.[H:4][F:27],-68.72,28.52,43.98,28.52,97.24,Success
36,2368,[O:16]=[N+:17]([O-:18])[c:19]1[cH:20][cH:22][c:23]([F:24])[cH:25][cH:21]1.[O:1]([c:2]1[cH:4][cH:6][c:7]([Cl:8])[cH:9][c:5]1[CH:10]1[CH2:11][CH2:13][CH2:14][CH2:15][CH2:12]1)[H:3]>>[H:3][F:24].[O:1]([c:2]1[cH:4][cH:6][c:7]([Cl:8])[cH:9][c:5]1[CH:10]1[CH2:11][CH2:13][CH2:14][CH2:15][CH2:12]1)[c:23]1[cH:22][cH:20][c:19]([N+:17](=[O:16])[O-:18])[cH:21][cH:25]1,-2.14,27.14,31.05,27.14,29.28,Success
36,14000,[CH3:1][O:2][c:3]1[cH:4][cH:6][cH:7][c:8](-[c:9]2[cH:10][cH:12][c:13]3[cH:14][c:16]([O:17][CH3:19])[cH:18][cH:20][c:15]3[c:11]2[O:21][H:22])[cH:5]1.[O:23]=[CH:24][c:25]1[cH:26][cH:28][c:29]([F:30])[cH:31][cH:27]1>>[CH3:1][O:2][c:3]1[cH:4][cH:6][cH:7][c:8](-[c:9]2[cH:10][cH:12][c:13]3[cH:14][c:16]([O:17][CH3:19])[cH:18][cH:20][c:15]3[c:11]2[O:21][c:29]2[cH:28][cH:26][c:25]([CH:24]=[O:23])[cH:27][cH:31]2)[cH:5]1.[H:22][F:30],-7.20,32.88,52.14,32.88,40.08,Success
36,29190,[CH3:1][CH:2]([NH:3][H:5])[CH2:4][OH:6].[O:7]=[N+:8]([O-:9])[c:10]1[cH:11][cH:13][n:14][cH:15][c:12]1[F:16]>>[CH3:1][CH:2]([NH:3][c:12]1[c:10]([N+:8](=[O:7])[O-:9])[cH:11][cH:13][n:14][cH:15]1)[CH2:4][OH:6].[H:5][F:16],-26.49,18.33,203.79,18.33,44.82,Success
36,27421,[CH2:1]1[CH2:2][CH:4]([N:5]2[CH2:6][CH2:8][N:9]([H:10])[CH2:11][CH2:7]2)[CH2:3]1.[CH3:12][CH2:13][O:14][C:15](=[O:16])[c:17]1[cH:18][cH:20][c:21]([F:22])[cH:23][cH:19]1>>[CH2:1]1[CH2:2][CH:4]([N:5]2[CH2:6][CH2:8][N:9]([c:21]3[cH:20][cH:18][c:17]([C:15]([O:14][CH2:13][CH3:12])=[O:16])[cH:19][cH:23]3)[CH2:11][CH2:7]2)[CH2:3]1.[H:10][F:22],-16.35,61.59,135.14,61.59,77.94,Success
36,11261,[Cl:1][c:2]1[cH:3][cH:5][c:6]([O:7][CH:9]2[CH2:10][CH2:12][N:13]3[CH:11]2[CH2:18][N:16]([H:17])[CH2:15][CH2:14]3)[n:8][cH:4]1.[F:19][c:20]1[cH:21][cH:23][cH:24][c:25]([C:26]([F:27])([F:28])[F:29])[n:22]1>>[Cl:1][c:2]1[cH:3][cH:5][c:6]([O:7][CH:9]2[CH2:10][CH2:12][N:13]3[CH:11]2[CH2:18][N:16]([c:20]2[cH:21][cH:23][cH:24][c:25]([C:26]([F:27])([F:28])[F:29])[n:22]2)[CH2:15][CH2:14]3)[n:8][cH:4]1.[H:17][F:19],-17.88,21.16,67.98,21.16,39.04,Success
36,47327,[F:1][c:2]1[cH:3][cH:5][c:6]2[c:7]([cH:4]1)[CH2:9][N:10]([H:11])[CH2:8]2.[O:12]=[C:13]([OH:14])[c:15]1[cH:16][n:18](-[c:19]2[cH:21][cH:23][c:24]([F:25])[cH:26][cH:22]2)[c:20]2[c:27]([F:29])[c:30]([F:31])[c:32]([F:33])[cH:34][c:28]2[c:17]1=[O:35]>>[F:1][c:2]1[cH:3][cH:5][c:6]2[c:7]([cH:4]1)[CH2:9][N:10]([c:30]1[c:27]([F:29])[c:20]3[n:18](-[c:19]4[cH:21][cH:23][c:24]([F:25])[cH:26][cH:22]4)[cH:16][c:15]([C:13](=[O:12])[OH:14])[c:17](=[O:35])[c:28]3[cH:34][c:32]1[F:33])[CH2:8]2.[H:11][F:31],-14.50,213.60,197.02,213.60,228.10,Success
36,19833,[CH3:1][O:2][c:3]1[cH:4][cH:6][c:7](-[n:8]2[c:10](=[O:12])[n:13]([O:14][CH2:16][c:17]3[cH:18][cH:20][cH:21][cH:22][cH:19]3)[c:15](=[O:23])[c:24]3[c:11]2[cH:30][c:28]([F:29])[c:26]([F:27])[cH:25]3)[cH:9][cH:5]1.[CH3:31][C:32]([CH3:33])([CH3:34])[O:35][C:36](=[O:37])[NH:38][CH:39]1[CH2:40][CH2:42][N:43]([H:44])[CH2:41]1>>[CH3:1][O:2][c:3]1[cH:4][cH:6][c:7](-[n:8]2[c:10](=[O:12])[n:13]([O:14][CH2:16][c:17]3[cH:18][cH:20][cH:21][cH:22][cH:19]3)[c:15](=[O:23])[c:24]3[c:11]2[cH:30][c:28]([N:43]2[CH2:41][CH:39]([NH:38][C:36]([O:35][C:32]([CH3:31])([CH3:33])[CH3:34])=[O:37])[CH2:40][CH2:42]2)[c:26]([F:27])[cH:25]3)[cH:9][cH:5]1.[F:29][H:44],-2.21,22.05,32.22,22.05,24.26,Success
36,49350,[CH3:1][S:2](=[O:3])(=[O:4])[NH:5][n:6]1[c:7](=[O:9])[nH:10][c:11]2[cH:12][c:14]([N+:15](=[O:17])[O-:18])[c:16]([F:19])[cH:20][c:13]2[c:8]1=[O:21].[OH:22][CH:23]1[CH2:24][CH2:26][N:27]([H:28])[CH2:25]1>>[CH3:1][S:2](=[O:3])(=[O:4])[NH:5][n:6]1[c:7](=[O:9])[nH:10][c:11]2[cH:12][c:14]([N+:15](=[O:17])[O-:18])[c:16]([N:27]3[CH2:25][CH:23]([OH:22])[CH2:24][CH2:26]3)[cH:20][c:13]2[c:8]1=[O:21].[F:19][H:28],-24.68,16.86,25.33,16.86,41.54,Success
36,29155,[O:11]=[N+:12]([O-:13])[c:14]1[cH:15][cH:17][c:18]([F:19])[cH:20][cH:16]1.[O:1]([c:2]1[cH:4][cH:6][c:7]([Cl:8])[cH:9][c:5]1[Cl:10])[H:3]>>[H:3][F:19].[O:1]([c:2]1[cH:4][cH:6][c:7]([Cl:8])[cH:9][c:5]1[Cl:10])[c:18]1[cH:17][cH:15][c:14]([N+:12](=[O:11])[O-:13])[cH:16][cH:20]1,-2.17,11.95,32.20,11.95,14.12,Success
36,690,[CH3:1][O:2][c:3]1[n:4][c:6]([O:7][S:9](=[O:10])(=[O:11])[C:12]([F:13])([F:14])[F:15])[cH:8][c:16]([N:17]([CH2:18][CH2:20][c:21]2[cH:22][cH:24][c:25]([O:26][C:28]([F:29])([F:30])[F:31])[cH:27][cH:23]2)[C:19](=[O:32])[O:33][C:34]([CH3:35])([CH3:36])[CH3:37])[n:5]1.[CH3:38][O:39][c:40]1[cH:41][cH:43][cH:44][cH:45][c:42]1[CH:46]1[CH2:47][N:49]([H:50])[CH2:51][CH:48]1[C:52](=[O:53])[OH:54]>>[CH3:1][O:2][c:3]1[n:4][c:6]([N:49]2[CH2:47][CH:46]([c:42]3[c:40]([O:39][CH3:38])[cH:41][cH:43][cH:44][cH:45]3)[CH:48]([C:52](=[O:53])[OH:54])[CH2:51]2)[cH:8][c:16]([N:17]([CH2:18][CH2:20][c:21]2[cH:22][cH:24][c:25]([O:26][C:28]([F:29])([F:30])[F:31])[cH:27][cH:23]2)[C:19](=[O:32])[O:33][C:34]([CH3:35])([CH3:36])[CH3:37])[n:5]1.[O:7]([S:9](=[O:10])(=[O:11])[C:12]([F:13])([F:14])[F:15])[H:50],40.22,0.00,0.00,40.22,0.00,Success
36,1394,[CH2:1]1[CH2:2][CH2:4][N:5]([H:6])[CH2:7][CH2:3]1.[CH3:8][C:9](=[O:10])[N:11]1[CH2:12][CH2:14][CH2:15][CH:16]([C:17](=[O:18])[c:19]2[cH:20][cH:22][c:23]([F:24])[cH:25][cH:21]2)[CH2:13]1>>[CH2:1]1[CH2:2][CH2:4][N:5]([c:23]2[cH:22][cH:20][c:19]([C:17]([CH:16]3[CH2:13][N:11]([C:9]([CH3:8])=[O:10])[CH2:12][CH2:14][CH2:15]3)=[O:18])[cH:21][cH:25]2)[CH2:7][CH2:3]1.[H:6][F:24],-19.91,39.26,176.27,39.26,59.17,Success
36,14245,[CH3:1][c:2]1[o:3][n:5][c:6](-[c:7]2[cH:8][cH:10][c:11]([Br:12])[cH:13][cH:9]2)[c:4]1-[c:14]1[cH:15][n:17]([H:18])[cH:19][n:16]1.[O:20]=[N+:21]([O-:22])[c:23]1[cH:24][cH:26][c:27]([F:28])[cH:29][cH:25]1>>[CH3:1][c:2]1[o:3][n:5][c:6](-[c:7]2[cH:8][cH:10][c:11]([Br:12])[cH:13][cH:9]2)[c:4]1-[c:14]1[cH:15][n:17](-[c:27]2[cH:26][cH:24][c:23]([N+:21](=[O:20])[O-:22])[cH:25][cH:29]2)[cH:19][n:16]1.[H:18][F:28],8.26,79.36,125.14,133.40,125.14,Success
36,24665,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[CH:8]([C:9](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16])[c:10]1[cH:17][c:19]([F:20])[cH:21][c:22]([F:23])[c:18]1[N+:24](=[O:25])[O-:26].[NH2:27][H:28]>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[CH:8]([C:9](=[O:11])[O:12][C:13]([CH3:14])([CH3:15])[CH3:16])[c:10]1[cH:17][c:19]([F:20])[cH:21][c:22]([NH2:27])[c:18]1[N+:24](=[O:25])[O-:26].[F:23][H:28],-25.78,271.96,347.97,271.96,297.74,Success
36,43341,[CH3:1][O:2][c:3]1[cH:4][c:6]([F:7])[cH:8][cH:9][c:5]1[N+:10](=[O:11])[O-:12].[O:13]=[C:14]1[CH2:15][CH2:17][N:18]([H:19])[CH2:20][CH2:16]1>>[CH3:1][O:2][c:3]1[cH:4][c:6]([N:18]2[CH2:17][CH2:15][C:14](=[O:13])[CH2:16][CH2:20]2)[cH:8][cH:9][c:5]1[N+:10](=[O:11])[O-:12].[F:7][H:19],-19.33,46.02,32.84,46.02,65.35,Success
36,42506,[CH3:1][N:2]([CH2:3][CH2:5][O:6][CH3:7])[H:4].[O:8]=[CH:9][c:10]1[cH:11][c:13]([Br:14])[cH:15][cH:16][c:12]1[F:17]>>[CH3:1][N:2]([CH2:3][CH2:5][O:6][CH3:7])[c:12]1[c:10]([CH:9]=[O:8])[cH:11][c:13]([Br:14])[cH:15][cH:16]1.[H:4][F:17],-8.78,31.35,22.42,31.35,40.13,Success
36,17609,[N:1]#[C:2][c:3]1[cH:4][cH:6][s:7][c:5]1[NH:8][H:9].[O:10]=[N+:11]([O-:12])[c:13]1[cH:14][c:16]([F:17])[c:18]([F:19])[cH:20][c:15]1[F:21]>>[H:9][F:21].[N:1]#[C:2][c:3]1[cH:4][cH:6][s:7][c:5]1[NH:8][c:15]1[c:13]([N+:11](=[O:10])[O-:12])[cH:14][c:16]([F:17])[c:18]([F:19])[cH:20]1,-11.34,16.22,18.87,16.22,27.56,Success
36,26781,[Cl-:1].[NH2+:2]([H:3])[H:4].[O:5]=[c:6]1[nH:7][c:9]2[cH:10][c:12]([F:13])[c:14]([F:15])[c:16]([N+:17](=[O:18])[O-:19])[c:11]2[nH:20][c:8]1=[O:21]>>[Cl:1][H:3].[H:4][F:15].[NH2:2][c:14]1[c:12]([F:13])[cH:10][c:9]2[nH:7][c:6](=[O:5])[c:8](=[O:21])[nH:20][c:11]2[c:16]1[N+:17](=[O:18])[O-:19],-3.84,57.82,16.46,57.82,61.66,Success
36,5243,[CH3:1][CH2:2][CH2:3][CH2:4][N:5]([CH2:6][C:8](=[O:9])[OH:10])[H:7].[O:11]=[N+:12]([O-:13])[c:14]1[cH:15][cH:17][c:18]([Br:19])[cH:20][c:16]1[F:21]>>[CH3:1][CH2:2][CH2:3][CH2:4][N:5]([CH2:6][C:8](=[O:9])[OH:10])[c:16]1[c:14]([N+:12](=[O:11])[O-:13])[cH:15][cH:17][c:18]([Br:19])[cH:20]1.[H:7][F:21],-9.06,80.68,360.92,80.68,89.74,Success
36,43014,[CH3:1][N:2]([CH3:3])[CH:4]1[CH2:5][N:7]([H:8])[CH2:6]1.[NH2:9][c:10]1[n:11][c:13](-[n:14]2[cH:16][c:18]([C:19](=[O:21])[OH:22])[c:20](=[O:23])[c:24]3[c:17]2[c:30]([Cl:31])[c:28]([F:29])[c:26]([F:27])[cH:25]3)[c:15]([F:32])[cH:33][c:12]1[F:34]>>[CH3:1][N:2]([CH3:3])[CH:4]1[CH2:5][N:7]([c:28]2[c:26]([F:27])[cH:25][c:24]3[c:17]([n:14](-[c:13]4[n:11][c:10]([NH2:9])[c:12]([F:34])[cH:33][c:15]4[F:32])[cH:16][c:18]([C:19](=[O:21])[OH:22])[c:20]3=[O:23])[c:30]2[Cl:31])[CH2:6]1.[H:8][F:29],-12.43,62.55,112.13,62.55,74.98,Success
36,34581,[CH3:1][CH2:2][O:3][H:4].[N:5]#[C:6][c:7]1[cH:8][cH:10][cH:11][c:12]([F:13])[c:9]1[F:14]>>[CH3:1][CH2:2][O:3][c:9]1[c:7]([C:6]#[N:5])[cH:8][cH:10][cH:11][c:12]1[F:13].[H:4][F:14],-4.82,16.94,11.21,16.94,21.76,Success
36,48857,[NH2:1][H:2].[O:3]=[N+:4]([O-:5])[c:6]1[cH:7][cH:9][cH:10][c:11]([Br:12])[c:8]1[F:13]>>[H:2][F:13].[NH2:1][c:8]1[c:6]([N+:4](=[O:3])[O-:5])[cH:7][cH:9][cH:10][c:11]1[Br:12],-27.43,14.16,4.84,14.16,41.59,Success
